지점,지점명,일시,일조(hr),일사(MJ/m2)
138,포항,2021-10-23 12:00,1,2.51
138,포항,2021-10-23 13:00,1,2.36
138,포항,2021-10-23 14:00,0.8,1.42
138,포항,2021-10-23 15:00,0.3,0.79
138,포항,2021-10-23 16:00,0.3,0.52
138,포항,2021-10-23 17:00,1,0.55
138,포항,2021-10-23 18:00,0.3,0.06
138,포항,2021-10-24 7:00,0,0.01
138,포항,2021-10-24 8:00,0.9,0.41
138,포항,2021-10-24 9:00,1,1.18
138,포항,2021-10-24 10:00,1,1.72
138,포항,2021-10-24 11:00,1,2.19
138,포항,2021-10-24 12:00,1,2.4
138,포항,2021-10-24 13:00,1,2.36
138,포항,2021-10-24 14:00,1,2.11
138,포항,2021-10-24 15:00,1,1.65
138,포항,2021-10-24 16:00,0.7,0.75
138,포항,2021-10-24 17:00,0.2,0.35
138,포항,2021-10-24 18:00,0,0.03
138,포항,2021-10-25 7:00,0,0.01
138,포항,2021-10-25 8:00,0.8,0.34
138,포항,2021-10-25 9:00,1,1.08
138,포항,2021-10-25 10:00,1,1.71
138,포항,2021-10-25 11:00,1,2.12
138,포항,2021-10-25 12:00,1,2.36
138,포항,2021-10-25 13:00,1,2.37
138,포항,2021-10-25 14:00,1,2.17
138,포항,2021-10-25 15:00,1,1.72
138,포항,2021-10-25 16:00,1,1.16
138,포항,2021-10-25 17:00,1,0.51
138,포항,2021-10-25 18:00,0.3,0.05
138,포항,2021-10-26 7:00,0,0.01
138,포항,2021-10-26 8:00,1,0.4
138,포항,2021-10-26 9:00,1,1.08
138,포항,2021-10-26 10:00,1,1.61
138,포항,2021-10-26 11:00,1,2.01
138,포항,2021-10-26 12:00,1,2.38
138,포항,2021-10-26 13:00,1,2.23
138,포항,2021-10-26 14:00,1,2.04
138,포항,2021-10-26 15:00,1,1.57
138,포항,2021-10-26 16:00,1,1.07
138,포항,2021-10-26 17:00,0.9,0.41
138,포항,2021-10-26 18:00,0,0.05
138,포항,2021-10-27 7:00,0,0
138,포항,2021-10-27 8:00,0.1,0.16
138,포항,2021-10-27 9:00,1,0.82
138,포항,2021-10-27 10:00,1,1.44
138,포항,2021-10-27 11:00,1,1.84
138,포항,2021-10-27 12:00,1,2.13
138,포항,2021-10-27 13:00,1,2.2
138,포항,2021-10-27 14:00,1,2.02
138,포항,2021-10-27 15:00,1,1.58
138,포항,2021-10-27 16:00,1,1.04
138,포항,2021-10-27 17:00,1,0.41
138,포항,2021-10-27 18:00,0.1,0.03
138,포항,2021-10-28 7:00,0.1,0.01
138,포항,2021-10-28 8:00,1,0.4
138,포항,2021-10-28 9:00,1,1.06
138,포항,2021-10-28 10:00,1,1.65
138,포항,2021-10-28 11:00,1,2.07
138,포항,2021-10-28 12:00,1,2.34
138,포항,2021-10-28 13:00,1,2.36
138,포항,2021-10-28 14:00,1,2.13
138,포항,2021-10-28 15:00,1,1.65
138,포항,2021-10-28 16:00,1,1.13
138,포항,2021-10-28 17:00,1,0.47
138,포항,2021-10-28 18:00,0.1,0.02
138,포항,2021-10-29 7:00,0,0
138,포항,2021-10-29 8:00,0.3,0.19
138,포항,2021-10-29 9:00,0.1,0.27
138,포항,2021-10-29 10:00,0.4,0.95
138,포항,2021-10-29 11:00,0.7,1.74
138,포항,2021-10-29 12:00,0,0.79
138,포항,2021-10-29 13:00,0.1,1.12
138,포항,2021-10-29 14:00,0,0.79
138,포항,2021-10-29 15:00,0,0.76
138,포항,2021-10-29 16:00,0,0.42
138,포항,2021-10-29 17:00,0,0.24
138,포항,2021-10-29 18:00,0,0
138,포항,2021-10-30 7:00,0,0
138,포항,2021-10-30 8:00,0.1,0.21
138,포항,2021-10-30 9:00,0,0.41
138,포항,2021-10-30 10:00,0,0.57
138,포항,2021-10-30 11:00,0,0.91
138,포항,2021-10-30 12:00,0.2,1.25
138,포항,2021-10-30 13:00,0,1.04
138,포항,2021-10-30 14:00,0,0.72
138,포항,2021-10-30 15:00,0,0.79
138,포항,2021-10-30 16:00,0.6,0.71
138,포항,2021-10-30 17:00,0.1,0.22
138,포항,2021-10-30 18:00,0,0.02
138,포항,2021-10-31 7:00,0,0.01
138,포항,2021-10-31 8:00,1,0.33
138,포항,2021-10-31 9:00,1,0.97
138,포항,2021-10-31 10:00,1,1.55
138,포항,2021-10-31 11:00,1,1.99
138,포항,2021-10-31 12:00,1,2.23
138,포항,2021-10-31 13:00,1,2.24
138,포항,2021-10-31 14:00,1,2.04
138,포항,2021-10-31 15:00,1,1.58
138,포항,2021-10-31 16:00,1,0.99
138,포항,2021-10-31 17:00,1,0.39
138,포항,2021-10-31 18:00,0,0.02
138,포항,2021-11-01 7:00,0,0
138,포항,2021-11-01 8:00,0.5,0.23
138,포항,2021-11-01 9:00,1,0.73
138,포항,2021-11-01 10:00,1,1.3
138,포항,2021-11-01 11:00,1,1.89
138,포항,2021-11-01 12:00,1,2.14
138,포항,2021-11-01 13:00,1,2.18
138,포항,2021-11-01 14:00,1,2
138,포항,2021-11-01 15:00,1,1.53
138,포항,2021-11-01 16:00,1,0.96
138,포항,2021-11-01 17:00,1,0.37
138,포항,2021-11-01 18:00,0,0.02
138,포항,2021-11-02 7:00,0,0
138,포항,2021-11-02 8:00,0.8,0.29
138,포항,2021-11-02 9:00,1,0.91
138,포항,2021-11-02 10:00,1,1.5
138,포항,2021-11-02 11:00,1,1.96
138,포항,2021-11-02 12:00,1,2.15
138,포항,2021-11-02 13:00,1,2.11
138,포항,2021-11-02 14:00,1,2.03
138,포항,2021-11-02 15:00,1,1.55
138,포항,2021-11-02 16:00,1,0.87
138,포항,2021-11-02 17:00,0.6,0.26
138,포항,2021-11-02 18:00,0,0.01
138,포항,2021-11-03 7:00,0,0
138,포항,2021-11-03 8:00,0.2,0.21
138,포항,2021-11-03 9:00,0.7,0.68
138,포항,2021-11-03 10:00,1,1.04
138,포항,2021-11-03 11:00,1,1.94
138,포항,2021-11-03 12:00,0.3,1.19
138,포항,2021-11-03 13:00,1,2.17
138,포항,2021-11-03 14:00,1,2.02
138,포항,2021-11-03 15:00,0.9,1.49
138,포항,2021-11-03 16:00,1,0.89
138,포항,2021-11-03 17:00,0.6,0.3
138,포항,2021-11-03 18:00,0,0.01
138,포항,2021-11-04 7:00,0,0
138,포항,2021-11-04 8:00,0.7,0.26
138,포항,2021-11-04 9:00,1,0.86
138,포항,2021-11-04 10:00,1,1.44
138,포항,2021-11-04 11:00,1,1.9
138,포항,2021-11-04 12:00,1,2.13
138,포항,2021-11-04 13:00,1,2.18
138,포항,2021-11-04 14:00,1,1.72
138,포항,2021-11-04 15:00,1,1.45
138,포항,2021-11-04 16:00,1,0.94
138,포항,2021-11-04 17:00,0.9,0.33
138,포항,2021-11-04 18:00,0,0.02
138,포항,2021-11-05 7:00,0,0
138,포항,2021-11-05 8:00,0.4,0.19
138,포항,2021-11-05 9:00,1,0.69
138,포항,2021-11-05 10:00,0.9,1.07
138,포항,2021-11-05 11:00,0.7,1.11
138,포항,2021-11-05 12:00,0.9,1.57
138,포항,2021-11-05 13:00,1,1.88
138,포항,2021-11-05 14:00,0.3,0.66
138,포항,2021-11-05 15:00,0,0.3
138,포항,2021-11-05 16:00,0,0.26
138,포항,2021-11-05 17:00,0,0.14
